Latitude;Longitude;Date;Source;Channel;Category;Merchants;Cards;Txs;Avg. amount;Max. amount;Min. amount;Std. amount;Peak day;Valley day;Peak hour;Valley hour
40,465;-3,795;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,465;-3,795;2015-10;bbva;pos;es_hyper;;;;;;;;;;;
40,465;-3,795;2015-10;national;bbva_pos;all;5;767;933;40,4069;367,59;0,85;40,56;saturday;wednesday;13;1
40,465;-3,795;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,38;-3,79;2015-10;all;pos;es_car;;;;;;;;;;;
40,38;-3,79;2015-10;all;pos;all;;;;;;;;;;;
40,38;-3,79;2015-10;bbva;pos;es_car;;;;;;;;;;;
40,38;-3,79;2015-10;bbva;pos;all;;;;;;;;;;;
40,38;-3,79;2015-10;all;pos;es_auto;;;;;;;;;;;
40,38;-3,79;2015-10;bbva;pos;es_auto;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;es_goods;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;es_fastfood;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;es_photo;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;all;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;es_goods;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;es_photo;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;all;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,45;-3,79;2015-10;all;pos;es_tech;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,45;-3,79;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,455;-3,79;2015-10;all;pos;es_jewelry;;;;;;;;;;;
40,455;-3,79;2015-10;all;pos;es_leisuretime;;;;;;;;;;;
40,455;-3,79;2015-10;all;pos;all;;;;;;;;;;;
40,455;-3,79;2015-10;bbva;pos;es_leisuretime;;;;;;;;;;;
40,455;-3,79;2015-10;bbva;pos;es_jewelry;;;;;;;;;;;
40,455;-3,79;2015-10;bbva;pos;all;;;;;;;;;;;
40,455;-3,79;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,455;-3,79;2015-10;all;pos;es_leisure;;;;;;;;;;;
40,455;-3,79;2015-10;bbva;pos;es_leisure;;;;;;;;;;;
40,455;-3,79;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,46;-3,79;2015-10;foreign;bbva_pos;es_fashion;;;;;;;;;;;
40,46;-3,79;2015-10;foreign;bbva_pos;es_fashionsme;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_others;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_fashionsme;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,46;-3,79;2015-10;national;bbva_pos;es_fashionsme;;;;;;;;;;;
40,46;-3,79;2015-10;national;bbva_pos;es_fashion;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;all;12;134;159;48,89629;558,42;3,97;86;monday;wednesday;19;15
40,46;-3,79;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_fashionsme;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;all;11;124;148;47,67007;558,42;3,97;87,24;thursday;saturday;19;15
40,46;-3,79;2015-10;all;pos;es_health;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_food;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,46;-3,79;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_health;;;;;;;;;;;
40,46;-3,79;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,79;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,46;-3,79;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,465;-3,79;2015-10;all;pos;es_restaurant;3;136;161;114,21037;877,3;9,02;123,39;wednesday;sunday;16;19
40,465;-3,79;2015-10;all;pos;all;3;136;161;114,21037;877,3;9,02;123,39;wednesday;sunday;16;19
40,465;-3,79;2015-10;bbva;pos;es_restaurant;3;136;161;114,21037;877,3;9,02;123,39;wednesday;sunday;16;19
40,465;-3,79;2015-10;bbva;pos;all;3;136;161;114,21037;877,3;9,02;123,39;wednesday;sunday;16;19
40,465;-3,79;2015-10;all;pos;es_barsandrestaurants;3;136;161;114,21037;877,3;9,02;123,39;wednesday;sunday;16;19
40,465;-3,79;2015-10;bbva;pos;es_barsandrestaurants;3;136;161;114,21037;877,3;9,02;123,39;wednesday;sunday;16;19
40,38;-3,785;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,38;-3,785;2015-10;all;pos;all;;;;;;;;;;;
40,38;-3,785;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,38;-3,785;2015-10;bbva;pos;all;;;;;;;;;;;
40,38;-3,785;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,38;-3,785;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;es_supermarket;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;all;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;all;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,385;-3,785;2015-10;all;pos;es_food;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,385;-3,785;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_fashion;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_otherservices;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_food;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_barsandrestaurants;9;33;40;45,46925;225,2;4,35;46,43;monday;saturday;14;11
40,445;-3,785;2015-10;foreign;bbva_pos;es_tech;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_restaurant;7;30;36;48,8025;225,2;4,35;47,71;sunday;saturday;14;11
40,445;-3,785;2015-10;foreign;bbva_pos;es_foodsme;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_fashionbig;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_cafe;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_goods;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_wellness;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_veterinarian;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_techbig;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_tobacconists;;;;;;;;;;;
40,445;-3,785;2015-10;foreign;bbva_pos;es_beauty;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_drugstoresme;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_diysme;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_veterinarian;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_goods;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_pharmacy;7;355;428;30,8353;665,44;0,94;44,14;saturday;monday;19;22
40,445;-3,785;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_fashionbig;4;9206;11215;47,81527;642,76;0,85;47,2;friday;tuesday;19;21
40,445;-3,785;2015-10;all;pos;es_fashionsme;9;87;93;100,02129;635,63;12,34;119,3;thursday;tuesday;19;16
40,445;-3,785;2015-10;all;pos;es_opticians;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_techbig;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_homesme;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_restaurant;11;1433;1834;46,67745;1035,31;1,31;70,84;friday;sunday;15;1
40,445;-3,785;2015-10;all;pos;es_hypermarket;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_drycleaner;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_beauty;9;359;410;39,58268;335,69;6,14;34,19;thursday;wednesday;18;8
40,445;-3,785;2015-10;all;pos;es_foodsme;10;1515;2226;34,60181;657,77;0,35;44,15;thursday;monday;13;7
40,445;-3,785;2015-10;all;pos;es_shoe;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_car;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_wellness;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_mail;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_fashionbig;4;9042;11026;47,75794;642,76;0,85;47,07;friday;tuesday;19;21
40,445;-3,785;2015-10;national;bbva_pos;es_tobacconists;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_techbig;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_beauty;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_car;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_cafe;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_veterinarian;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_wellness;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_goods;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_foodsme;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_fashion;4;9042;11026;47,75794;642,76;0,85;47,07;friday;tuesday;19;21
40,445;-3,785;2015-10;national;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_barsandrestaurants;9;1402;1864;45,42441;1035,31;1,31;69,7;saturday;sunday;15;9
40,445;-3,785;2015-10;national;bbva_pos;es_tech;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_food;;;;;;;;;;;
40,445;-3,785;2015-10;national;bbva_pos;es_auto;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;all;81;19984;27988;47,17758;3076,46;0,16;55,71;saturday;tuesday;19;7
40,445;-3,785;2015-10;bbva;pos;es_pharmacy;7;355;428;30,8353;665,44;0,94;44,14;saturday;monday;19;22
40,445;-3,785;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_restaurant;11;302;368;43,78946;564,5;2,82;54,82;friday;tuesday;15;9
40,445;-3,785;2015-10;bbva;pos;es_drugstoresme;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_homesme;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_opticians;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_hypermarket;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_drycleaner;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_techbig;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_car;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_shoe;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_wellness;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_goods;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_fashionsme;9;87;93;100,02129;635,63;12,34;119,3;thursday;tuesday;19;16
40,445;-3,785;2015-10;bbva;pos;es_veterinarian;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_fashionbig;4;1105;1339;49,27723;496,76;0,85;52,44;friday;sunday;19;10
40,445;-3,785;2015-10;bbva;pos;es_mail;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_cafe;4;58;65;17,04985;74,88;2,79;15,08;friday;monday;16;1
40,445;-3,785;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_beauty;9;131;161;52,41168;335,69;9,45;45,13;friday;wednesday;13;8
40,445;-3,785;2015-10;bbva;pos;all;81;7821;11995;47,43749;1796,45;0,16;56,11;saturday;tuesday;19;1
40,445;-3,785;2015-10;all;pos;es_wellnessandbeauty;12;499;565;40,70596;443,93;1,7;47,17;friday;wednesday;18;8
40,445;-3,785;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_home;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_food;10;1515;2226;34,60181;657,77;0,35;44,15;thursday;monday;13;7
40,445;-3,785;2015-10;all;pos;es_barsandrestaurants;15;1649;2149;43,79071;1035,31;1,31;66,3;friday;sunday;15;4
40,445;-3,785;2015-10;all;pos;es_fashion;14;9325;11387;48,51729;642,76;0,85;48,62;friday;tuesday;19;21
40,445;-3,785;2015-10;all;pos;es_auto;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_health;9;367;442;33,64075;665,44;0,94;52,17;saturday;monday;19;22
40,445;-3,785;2015-10;all;pos;es_tech;;;;;;;;;;;
40,445;-3,785;2015-10;all;pos;es_hyper;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_barsandrestaurants;15;358;433;39,77543;564,5;2,79;51,76;friday;monday;15;1
40,445;-3,785;2015-10;bbva;pos;es_auto;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_hyper;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_fashion;14;1224;1511;54,40132;635,63;0,85;60,63;friday;sunday;19;10
40,445;-3,785;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_health;9;367;442;33,64075;665,44;0,94;52,17;saturday;monday;19;22
40,445;-3,785;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,445;-3,785;2015-10;bbva;pos;es_otherservices;9;274;379;41,95741;424,74;1,52;36,51;saturday;wednesday;11;21
40,445;-3,785;2015-10;bbva;pos;es_wellnessandbeauty;12;242;286;39,23406;335,69;1,7;38,7;friday;monday;18;8
40,445;-3,785;2015-10;national;bbva_pos;all;25;13458;17718;47,04223;3076,46;0,85;54,37;friday;tuesday;19;7
40,445;-3,785;2015-10;foreign;bbva_pos;all;21;250;304;53,07266;921,96;3,71;81,7;thursday;monday;16;0
40,45;-3,785;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,45;-3,785;2015-10;foreign;bbva_pos;es_restaurant;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_restaurant;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_drugstoresme;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_books;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_education;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_veterinarian;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_fashionsme;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_sportandtoys;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_others;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;es_hospital;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;es_others;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;es_health;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;all;21;571;1000;38,4204;936,14;1,53;65,33;thursday;sunday;13;1
40,45;-3,785;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_veterinarian;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_education;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_fashionsme;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_drugstoresme;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_sportandtoys;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;all;21;402;811;43,49568;936,14;1,53;71,29;saturday;wednesday;13;1
40,45;-3,785;2015-10;all;pos;es_otherservices;4;47;50;72,8066;437,95;5,03;80,43;thursday;saturday;12;9
40,45;-3,785;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_contents;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_health;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_food;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,45;-3,785;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_health;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_otherservices;4;22;25;102,722;437,95;5,03;104,11;thursday;tuesday;18;9
40,45;-3,785;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_contents;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,45;-3,785;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,45;-3,785;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,45;-3,785;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_sport;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_fastfood;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_opticians;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;all;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_opticians;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_sport;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;all;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_health;;;;;;;;;;;
40,455;-3,785;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_health;;;;;;;;;;;
40,455;-3,785;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_fashion;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_home;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_otherservices;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_cafe;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_goods;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_fashionsme;;;;;;;;;;;
40,46;-3,785;2015-10;foreign;bbva_pos;es_diysme;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_homesme;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_drugstoresme;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_restaurant;5;154;220;23,62695;883,76;0,14;64,16;tuesday;sunday;15;1
40,46;-3,785;2015-10;all;pos;es_diysme;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_goods;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_supermarket;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_telephony;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_sport;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_pharmacy;6;126;200;37,57385;323,64;3,84;38,62;thursday;wednesday;12;9
40,46;-3,785;2015-10;all;pos;es_cafe;5;39;55;19,28873;45,55;4,58;9,91;thursday;saturday;14;2
40,46;-3,785;2015-10;all;pos;es_parking;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_beauty;5;79;109;71,33128;1053,77;8,86;116;saturday;wednesday;13;21
40,46;-3,785;2015-10;all;pos;es_veterinarian;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_jewelry;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_education;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_sportandtoys;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_photo;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_others;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_wellness;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_books;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_fashionsme;16;208;264;86,37697;770,12;5,68;119,78;thursday;tuesday;13;15
40,46;-3,785;2015-10;all;pos;es_shoe;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_drycleaner;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;es_fastfood;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_diysme;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_fashionsme;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_goods;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_cafe;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_pharmacy;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_health;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_home;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_fashion;;;;;;;;;;;
40,46;-3,785;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,46;-3,785;2015-10;all;pos;all;96;2009;3377;43,18283;3881,18;0,14;135,48;thursday;monday;13;6
40,46;-3,785;2015-10;bbva;pos;es_parking;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_wellness;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_veterinarian;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_beauty;5;79;109;71,33128;1053,77;8,86;116;saturday;wednesday;13;21
40,46;-3,785;2015-10;bbva;pos;es_jewelry;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_pharmacy;6;90;126;42,54286;323,64;3,84;46,86;sunday;wednesday;12;9
40,46;-3,785;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_fashionsme;16;126;169;122,15497;770,12;6,38;136,13;thursday;saturday;13;9
40,46;-3,785;2015-10;bbva;pos;es_telephony;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_education;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_goods;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_sportandtoys;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_drugstoresme;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,46;-3,785;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
